Date Time,Sensor_Data,Feature_1,Feature_2,Actual_Data
3/10/16  19:00,71.1,39,31,71.1
3/10/16  20:00,72,36,27,72
3/10/16  21:00,70,37.9,31,70
3/10/16  22:00,69.1,39.9,35,69.1
3/10/16  23:00,69.1,42.1,38,69.1
3/10/16  00:00,66.9,43,42,66.9
3/10/16  01:00,66.9,43,42,66.9
3/10/16  02:00,66,43,43,66
3/10/16  03:00,64.9,44.1,47,64.9
3/10/16  04:00,64.9,44.1,47,64.9
3/10/16  05:00,64,44.1,48,64
3/10/16  06:00,64,44.1,48,64
3/10/16  07:00,64,45,50,64
3/10/16  08:00,66.9,45,45,66.9
3/10/16  09:00,71.1,43,36,71.1
3/10/16  10:00,73.9,44.1,34,73.9
3/10/16  11:00,73.9,44.1,34,73.9
3/10/16  12:00,75,45,34,75
3/10/16  13:00,75.9,45,33,75.9
3/10/16  14:00,77,43,30,77
3/10/16  15:00,78.1,44.1,30,78.1
3/10/16  16:00,77,45,32,77
3/10/16  17:00,75.9,46,35,75.9
3/10/16  18:00,75,46.9,37,75
3/11/16  19:00,75,48,38,75
3/11/16  20:00,72,50,46,72
3/11/16  21:00,69.1,52,54,69.1
3/11/16  22:00,69.1,52,54,69.1
3/11/16  23:00,68,53.1,59,68
3/11/16  00:00,66.9,54,63,66.9
3/11/16  01:25,66,54,65,66
3/11/16  01:00,64,55,73,64
3/11/16  02:00,57.9,51.1,78,57.9
3/11/16  03:19,55.9,52,87,55.9
3/11/16  03:26,55.9,53.1,90,55.9
3/11/16  03:37,55.9,52,87,55.9
3/11/16  03:44,55.9,52,87,55.9
3/11/16  03:00,55.9,53.1,90,55.9
3/11/16  04:00,55.9,52,87,55.9
3/11/16  05:00,55.9,52,87,55.9
3/11/16  06:00,57,50,77,57
3/11/16  07:00,57.9,48.9,72,57.9
3/11/16  08:00,57.9,43,58,57.9
3/11/16  09:00,55.9,39.9,55,55.9
3/11/16  10:00,57.9,37.9,47,57.9
3/11/16  11:00,59,37.9,46,59
3/11/16  12:00,59,37,44,59
3/11/16  13:00,62.1,36,38,62.1
3/11/16  14:00,63,35.1,35,63
3/11/16  15:00,63,33.1,33,63
3/11/16  16:00,61,32,34,61
3/11/16  17:00,59,30.9,35,59
3/11/16  18:00,57,30.9,37,57
3/12/16  19:00,55,30,38,55
3/12/16  20:00,53.1,30.9,43,53.1
3/12/16  21:00,51.1,30,44,51.1
3/12/16  22:00,50,30.9,48,50
3/12/16  23:00,48,30,50,48
3/12/16  00:00,46.9,28,48,46.9
3/12/16  01:00,46,27,47,46
3/12/16  02:00,44.1,25,47,44.1
3/12/16  03:00,43,26.1,51,43
3/12/16  04:00,41,26.1,55,41
3/12/16  05:00,39.9,25,55,39.9
3/12/16  06:00,41,27,57,41
3/12/16  07:00,43,27,53,43
3/12/16  08:00,46.9,28,48,46.9
3/12/16  09:00,48.9,28,44,48.9
3/12/16  10:00,53.1,28.9,40,53.1
3/12/16  11:00,55.9,28,34,55.9
3/12/16  12:00,57,27,32,57
3/12/16  13:00,57.9,30.9,36,57.9
3/12/16  14:00,55.9,34,44,55.9
3/12/16  15:00,55,35.1,47,55
3/12/16  16:00,55.9,35.1,45,55.9
3/12/16  17:00,55.9,36,47,55.9
3/12/16  18:00,57,37,47,57
3/13/16  19:00,55.9,37.9,51,55.9
3/13/16  20:00,55.9,37.9,51,55.9
3/13/16  21:00,55,37.9,53,55
3/13/16  22:00,54,37.9,55,54
3/13/16  23:00,53.1,37.9,57,53.1
3/13/16  00:00,52,37.9,59,52
3/13/16  01:00,52,37.9,59,52
3/13/16  03:00,52,37.9,59,52
3/13/16  04:00,52,37.9,59,52
3/13/16  05:00,53.1,37.9,57,53.1
3/13/16  06:00,53.1,37,55,53.1
3/13/16  07:00,54,36,51,54
3/13/16  08:00,55.9,33.1,42,55.9
3/13/16  09:00,57.9,30.9,36,57.9
3/13/16  10:00,60.1,30,32,60.1
3/13/16  11:00,60.1,28.9,31,60.1
3/13/16  12:00,61,28.9,30,61
3/13/16  13:00,61,28,29,61
3/13/16  14:00,61,26.1,26,61
3/13/16  15:00,62.1,26.1,25,62.1
3/13/16  16:00,61,25,25,61
3/13/16  17:00,61,27,27,61
3/13/16  18:00,60.1,28,30,60.1
3/13/16  19:00,57,30,36,57
3/14/16  20:00,55,33.1,43,55
3/14/16  21:00,53.1,34,48,53.1
3/14/16  22:00,52,30.9,45,52
3/14/16  23:00,52,32,47,52
3/14/16  00:00,50,34,54,50
3/14/16  00:00,50,34,54,50
3/14/16  01:00,51.1,28,41,51.1
3/14/16  02:00,51.1,28.9,43,51.1
3/14/16  03:00,51.1,30,44,51.1
3/14/16  04:00,50,34,54,50
3/14/16  05:00,48,36,63,48
3/14/16  06:00,46.9,34,61,46.9
3/14/16  07:00,46,35.1,66,46
3/14/16  08:42,43,36,76,43
3/14/16  08:00,43,37,80,43
3/14/16  09:09,43,37,80,43
3/14/16  09:22,43,37.9,82,43
3/14/16  09:29,43,37.9,82,43
3/14/16  09:00,43,37.9,82,43
3/14/16  10:00,44.1,37,76,44.1
3/14/16  11:00,43,37,80,43
3/14/16  12:00,43,36,76,43
3/14/16  13:15,42.1,37,82,42.1
3/14/16  13:29,41,37,86,41
3/14/16  13:00,42.1,37,82,42.1
3/14/16  14:06,41,37,86,41
3/14/16  14:39,41,37,86,41
3/14/16  14:49,41,37.4,87,41
3/14/16  14:00,41,37,86,41
3/14/16  15:00,39.9,36,86,39.9
3/14/16  16:07,39.9,36,86,39.9
3/14/16  16:00,39.9,36,86,39.9
3/14/16  17:00,41,37,86,41
3/14/16  18:00,42.1,37.9,85,42.1
3/14/16  19:00,42.1,37.9,85,42.1
3/15/16  20:00,42.1,39,89,42.1
3/15/16  21:00,42.1,39,89,42.1
3/15/16  22:00,43,39,86,43
3/15/16  23:00,44.1,39.9,85,44.1
3/15/16  00:00,44.1,39.9,85,44.1
3/15/16  01:00,44.1,39.9,85,44.1
3/15/16  02:00,45,41,86,45
3/15/16  03:00,45,41,86,45
3/15/16  04:00,45,42.1,90,45
3/15/16  05:00,45,42.1,90,45
3/15/16  06:00,45,41,86,45
3/15/16  07:00,45,41,86,45
3/15/16  08:00,45,41,86,45
3/15/16  09:00,46,42.1,86,46
3/15/16  10:00,48,42.1,80,48
3/15/16  11:08,48.9,42.1,77,48.9
3/15/16  11:00,50,43,77,50
3/15/16  12:00,52,43,71,52
3/15/16  13:00,53.1,43,69,53.1
3/15/16  14:00,53.1,43,69,53.1
3/15/16  15:00,54,43,66,54
3/15/16  16:00,54,43,66,54
3/15/16  17:24,54,43,66,54
3/15/16  17:00,55.9,43,62,55.9
3/15/16  18:00,55.9,42.1,60,55.9
3/15/16  19:00,55,42.1,62,55
3/16/16  20:00,55,43,64,55
3/16/16  21:00,52,43,71,52
3/16/16  22:00,51.1,43,74,51.1
3/16/16  23:00,52,43,71,52
3/16/16  00:00,53.1,44.1,71,53.1
3/16/16  01:00,52,43,71,52
3/16/16  02:00,51.1,43,74,51.1
3/16/16  03:00,50,43,77,50
3/16/16  04:00,48.9,42.1,77,48.9
3/16/16  05:00,48.9,42.1,77,48.9
3/16/16  06:00,48.9,43,80,48.9
3/16/16  07:00,50,43,77,50
3/16/16  08:00,53.1,43,69,53.1
3/16/16  09:00,55.9,42.1,60,55.9
3/16/16  10:00,57.9,43,58,57.9
3/16/16  11:00,59,43,55,59
3/16/16  12:00,60.1,43,53,60.1
3/16/16  13:00,64,44.1,48,64
3/16/16  14:00,62.6,42.8,48,62.6
3/16/16  15:00,62.1,42.1,48,62.1
3/16/16  16:00,59,42.1,53,59
3/16/16  17:00,55.9,42.1,60,55.9
3/16/16  18:00,53.1,45,74,53.1
3/16/16  19:00,53.1,45,74,53.1
3/17/16  20:00,52,43,71,52
3/17/16  21:00,50,42.1,74,50
3/17/16  22:00,50,42.1,74,50
3/17/16  23:00,50,41,71,50
3/17/16  00:00,48.9,39.9,71,48.9
3/17/16  01:00,48,41,77,48
3/17/16  02:08,48,41,77,48
3/17/16  02:44,46.9,41,80,46.9
3/17/16  02:00,46.9,41,80,46.9
3/17/16  03:00,46,39.9,79,46
3/17/16  04:00,46,39.9,79,46
3/17/16  05:00,46.9,41,80,46.9
3/17/16  06:05,46.9,41,80,46.9
3/17/16  06:48,48.2,41,76,48.2
3/17/16  06:00,48,41,77,48
3/17/16  07:00,48,41,77,48
3/17/16  08:00,50,42.1,74,50
3/17/16  09:00,51.1,42.1,71,51.1
3/17/16  10:00,55,41,59,55
3/17/16  11:00,57.9,37.9,47,57.9
3/17/16  12:00,61,34,36,61
3/17/16  13:00,60.1,28,30,60.1
3/17/16  14:00,55,32,42,55
3/17/16  15:00,60.1,32,35,60.1
3/17/16  16:00,59,32,36,59
3/17/16  17:00,51.1,37,59,51.1
3/17/16  18:00,53.1,35.1,50,53.1
3/17/16  19:00,54,33.1,45,54
3/18/16  20:00,54,33.1,45,54
3/18/16  21:00,53.1,34,48,53.1
3/18/16  22:00,53.1,33.1,47,53.1
3/18/16  23:00,53.1,32,45,53.1
3/18/16  00:00,52,32,47,52
3/18/16  01:00,51.1,30.9,46,51.1
3/18/16  02:00,50,28.9,44,50
3/18/16  03:00,50,28.9,44,50
3/18/16  04:00,48.9,27,43,48.9
3/18/16  05:00,48,26.1,42,48
3/18/16  06:00,48,24.1,39,48
3/18/16  07:00,48,21.9,36,48
3/18/16  08:00,48.9,21,33,48.9
3/18/16  09:00,51.1,21,31,51.1
3/18/16  10:00,52,21.9,31,52
3/18/16  11:00,55,23,29,55
3/18/16  12:00,55.9,21.9,27,55.9
3/18/16  13:00,55.9,21,26,55.9
3/18/16  14:00,55,21.9,28,55
3/18/16  15:00,55.9,23,28,55.9
3/18/16  16:00,53.1,25,34,53.1
3/18/16  17:00,53.1,25,34,53.1
3/18/16  18:00,52,26.1,37,52
3/18/16  19:00,51.1,25,36,51.1
3/19/16  20:00,48.9,25,39,48.9
3/19/16  21:00,48,25,41,48
3/19/16  22:00,45,24.1,44,45
3/19/16  23:00,43,26.1,51,43
3/19/16  00:00,42.1,23,47,42.1
3/19/16  01:00,41,19.9,43,41
3/19/16  02:00,41,21,45,41
3/19/16  03:00,39,19.9,46,39
3/19/16  04:00,37.9,19.9,48,37.9
3/19/16  05:00,37,19.9,50,37
3/19/16  06:00,36,19.9,52,36
3/19/16  07:00,37,19,48,37
3/19/16  08:00,37.9,19.9,48,37.9
3/19/16  09:00,39.9,16,38,39.9
3/19/16  10:00,39.9,14,35,39.9
3/19/16  11:00,42.1,15.1,34,42.1
3/19/16  12:00,44.1,7,22,44.1
3/19/16  13:00,44.1,7,22,44.1
3/19/16  14:00,45,9,23,45
3/19/16  15:00,45,8.1,22,45
3/19/16  16:00,45,8.1,22,45
3/19/16  17:00,46,10,23,46
3/19/16  18:00,46,9,22,46
3/19/16  19:00,45,6.1,20,45
3/20/16  20:00,45,10.9,25,45
3/20/16  21:00,44.1,12.9,28,44.1
3/20/16  22:00,43,10.9,27,43
3/20/16  23:00,39.9,8.1,27,39.9
3/20/16  00:00,39,8.1,28,39
3/20/16  01:00,37.9,8.1,29,37.9
3/20/16  02:00,37,8.1,30,37
3/20/16  03:00,36,9,33,36
3/20/16  04:00,35.1,9,34,35.1
3/20/16  05:00,34,9,35,34
3/20/16  06:00,33.1,9,37,33.1
3/20/16  07:00,32,7,35,32
3/20/16  08:00,34,7,32,34
3/20/16  09:00,34,12,40,34
3/20/16  10:00,34,14,44,34
3/20/16  11:00,36,17.1,46,36
3/20/16  12:00,37,19,48,37
3/20/16  13:00,39,19.9,46,39
3/20/16  14:00,41,21,45,41
3/20/16  15:00,39.9,21.9,49,39.9
3/20/16  16:00,39,24.1,55,39
3/20/16  17:00,39,23,53,39
3/20/16  18:00,39,15.1,38,39
3/20/16  19:00,39,17.1,41,39
3/21/16  20:44,36,24.1,62,36
3/21/16  20:00,35.1,25,67,35.1
3/21/16  20:59,35.1,26.1,70,35.1
3/21/16  21:08,34,27,75,34
3/21/16  21:17,34,27,75,34
3/21/16  21:21,34,27,75,34
3/21/16  21:34,34,28,79,34
3/21/16  21:00,34,28.9,82,34
3/21/16  21:58,33.1,28.9,85,33.1
3/21/16  22:10,33.1,28.9,85,33.1
3/21/16  22:29,34,28.9,82,34
3/21/16  22:00,33.1,30,89,33.1
3/21/16  22:58,33.1,30,89,33.1
3/21/16  23:35,34,28.9,82,34
3/21/16  23:42,34,28.9,82,34
3/21/16  23:00,34,28.9,82,34
3/21/16  23:59,34,30,85,34
3/21/16  00:13,34,30,85,34
3/21/16  00:43,33.1,30,89,33.1
3/21/16  00:00,33.1,30,89,33.1
3/21/16  01:13,33.1,30,89,33.1
3/21/16  01:41,33.1,30,89,33.1
3/21/16  01:48,33.8,30.2,87,33.8
3/21/16  01:00,33.1,30,89,33.1
3/21/16  02:48,33.8,28.4,81,33.8
3/21/16  02:00,33.1,28.9,85,33.1
3/21/16  03:01,33.1,28.9,85,33.1
3/21/16  03:11,33.1,28.9,85,33.1
3/21/16  03:27,33.1,28.9,85,33.1
3/21/16  03:29,33.1,28.9,85,33.1
3/21/16  03:36,33.1,28.9,85,33.1
3/21/16  03:00,33.1,30,89,33.1
3/21/16  04:35,32,28.9,88,32
3/21/16  04:42,32,28.9,88,32
3/21/16  04:00,32,28.9,88,32
3/21/16  05:05,32,28.9,88,32
3/21/16  05:07,32,28.9,88,32
3/21/16  05:25,32,28,85,32
3/21/16  05:33,32,28.9,88,32
3/21/16  05:00,32,28,85,32
3/21/16  06:00,32,27,82,32
3/21/16  07:00,32,28,85,32
3/21/16  08:00,34,27,75,34
3/21/16  09:00,37,28,70,37
3/21/16  10:00,39.9,24.1,53,39.9
3/21/16  11:00,44.1,23,43,44.1
3/21/16  12:00,46.9,21,36,46.9
3/21/16  13:00,48,9,21,48
3/21/16  14:00,48,8.1,20,48
3/21/16  15:00,48.9,10,21,48.9
3/21/16  16:00,46.9,12,24,46.9
3/21/16  17:00,46,10.9,24,46
3/21/16  18:00,44.1,9,24,44.1
3/21/16  19:00,43,14,31,43
3/22/16  20:00,42.1,16,35,42.1
3/22/16  21:00,41,16,36,41
3/22/16  22:00,39,19,45,39
3/22/16  23:00,37.9,18,45,37.9
3/22/16  00:00,37,17.1,44,37
3/22/16  01:00,36,17.1,46,36
3/22/16  02:00,36,17.1,46,36
3/22/16  03:00,36,17.1,46,36
3/22/16  04:00,36,16,44,36
3/22/16  05:00,36,16,44,36
3/22/16  06:00,35.1,16,46,35.1
3/22/16  07:00,35.1,17.1,48,35.1
3/22/16  08:00,37,16,42,37
3/22/16  09:00,41,17.1,38,41
3/22/16  10:00,43,16,34,43
3/22/16  11:00,45,15.1,30,45
3/22/16  12:00,48,15.1,27,48
3/22/16  13:00,51.1,16,25,51.1
3/22/16  14:00,54,16,22,54
3/22/16  15:00,54,19.9,26,54
3/22/16  16:00,55,21,27,55
3/22/16  17:00,55,23,29,55
3/22/16  18:00,54,24.1,31,54
3/22/16  19:00,53.1,25,34,53.1
3/23/16  20:00,53.1,26.1,35,53.1
3/23/16  21:00,52,30.9,45,52
3/23/16  22:00,51.1,30.9,46,51.1
3/23/16  23:00,48.9,30.9,50,48.9
3/23/16  00:00,48.9,30,48,48.9
3/23/16  01:00,50,30,46,50
3/23/16  02:00,48.9,30.9,50,48.9
3/23/16  03:00,48.9,30.9,50,48.9
3/23/16  04:00,50,32,50,50
3/23/16  05:00,50,32,50,50
3/23/16  06:00,50,33.1,52,50
3/23/16  07:00,51.1,33.1,50,51.1
3/23/16  08:00,52,32,47,52
3/23/16  09:00,55,32,42,55
3/23/16  10:00,57.9,30.9,36,57.9
3/23/16  11:00,60.1,30,32,60.1
3/23/16  12:00,62.1,28,28,62.1
3/23/16  13:00,64.9,27,24,64.9
3/23/16  14:00,66.9,28,23,66.9
3/23/16  15:00,69.1,28,22,69.1
3/23/16  16:00,71.1,28,20,71.1
3/23/16  17:00,70,28,21,70
3/23/16  18:00,69.1,28,22,69.1
3/23/16  19:00,66,28,24,66
3/24/16  20:00,63,32,31,63
3/24/16  21:00,60.1,33.1,36,60.1
3/24/16  22:00,57.9,35.1,42,57.9
3/24/16  23:00,54,35.1,49,54
3/24/16  00:00,53.1,36,52,53.1
3/24/16  01:00,50,37,61,50
3/24/16  02:00,46,36,68,46
3/24/16  03:00,45,35.1,68,45
3/24/16  04:00,45,35.1,68,45
3/24/16  05:00,44.1,35.1,71,44.1
3/24/16  06:00,44.1,34,68,44.1
3/24/16  07:00,44.1,32,63,44.1
3/24/16  08:00,45,33.1,63,45
3/24/16  09:39,46,33.1,61,46
3/24/16  09:00,46.9,33.1,59,46.9
3/24/16  10:46,48.2,35.6,62,48.2
3/24/16  10:00,48.9,35.1,59,48.9
3/24/16  11:00,48.9,35.1,59,48.9
3/24/16  12:00,51.1,36,56,51.1
3/24/16  13:00,53.1,37,55,53.1
3/24/16  14:00,53.1,37,55,53.1
3/24/16  14:58,53.1,37,55,53.1
3/24/16  15:00,51.1,36,56,51.1
3/24/16  16:00,50,36,59,50
3/24/16  17:00,48.9,39,69,48.9
3/24/16  18:09,48,39,71,48
3/24/16  18:00,46.9,39,74,46.9
3/24/16  19:36,46,39.9,79,46
3/24/16  19:00,46,39.9,79,46
3/25/16  20:00,46,41,83,46
3/25/16  21:00,46,41,83,46
3/25/16  22:00,45,41,86,45
3/25/16  22:58,45,41,86,45
3/25/16  23:00,45,41,86,45
3/25/16  23:58,46,41,83,46
3/25/16  00:00,46,42.1,86,46
3/25/16  01:00,46.9,43,86,46.9
3/25/16  02:43,46.9,43,86,46.9
3/25/16  02:00,46.9,43,86,46.9
3/25/16  03:01,46.9,43,86,46.9
3/25/16  03:00,50,45,83,50
3/25/16  04:00,50,46,86,50
3/25/16  05:00,51.1,46.9,86,51.1
3/25/16  06:00,52,48,86,52
3/25/16  07:36,53.1,48,83,53.1
3/25/16  07:00,53.1,48.9,86,53.1
3/25/16  08:00,61,53.1,75,61
3/25/16  09:00,64,55,73,64
3/25/16  10:00,66,54,65,66
3/25/16  11:00,66.9,54,63,66.9
3/25/16  12:09,66.9,55,66,66.9
3/25/16  12:41,66.9,57,70,66.9
3/25/16  12:43,66,57.9,75,66
3/25/16  12:00,64,57.9,80,64
3/25/16  12:53,64.9,57.9,78,64.9
3/25/16  13:00,68,55.9,65,68
3/25/16  14:00,71.1,52,51,71.1
3/25/16  15:00,71.1,51.1,49,71.1
3/25/16  16:00,71.1,50,47,71.1
3/25/16  17:00,70,46,42,70
3/25/16  18:00,68,41,37,68
3/25/16  19:00,63,39.9,43,63
3/26/16  20:00,59,37,44,59
3/26/16  21:00,55,35.1,47,55
3/26/16  22:00,52,32,47,52
3/26/16  23:00,48,34,58,48
3/26/16  00:00,44.1,32,63,44.1
3/26/16  01:00,43,30,60,43
3/26/16  02:00,39.9,28.9,65,39.9
3/26/16  03:27,41,28,60,41
3/26/16  03:00,41,28,60,41
3/26/16  04:42,39.9,27,60,39.9
3/26/16  04:00,39.9,26.1,58,39.9
3/26/16  05:00,39,25,57,39
3/26/16  06:00,37.9,25,60,37.9
3/26/16  07:00,39,25,57,39
3/26/16  08:00,41,26.1,55,41
3/26/16  09:00,43,26.1,51,43
3/26/16  10:00,45,27,49,45
3/26/16  11:00,48.9,28.9,46,48.9
3/26/16  12:00,50,28.9,44,50
3/26/16  13:00,54,30,40,54
3/26/16  14:00,54,30.9,41,54
3/26/16  15:00,53.1,32,45,53.1
3/26/16  16:00,48.9,34,56,48.9
3/26/16  17:00,46.9,34,61,46.9
3/26/16  18:00,45,34,65,45
3/26/16  19:00,44.1,34,68,44.1
3/27/16  20:49,44.6,35.6,71,44.6
3/27/16  20:00,44.1,35.1,71,44.1
3/27/16  21:41,43,34,71,43
3/27/16  21:00,43,34,71,43
3/27/16  22:00,43,35.1,74,43
3/27/16  23:00,44.1,35.1,71,44.1
3/27/16  00:00,43,35.1,74,43
3/27/16  01:00,43,35.1,74,43
3/27/16  02:00,43,35.1,74,43
3/27/16  03:00,43,34,71,43
3/27/16  04:00,43,34,71,43
3/27/16  05:00,43,34,71,43
3/27/16  06:00,43,35.1,74,43
3/27/16  07:00,43,35.1,74,43
3/27/16  08:00,43,34,71,43
3/27/16  09:00,46,34,63,46
3/27/16  10:00,46.9,34,61,46.9
3/27/16  11:00,51.1,34,52,51.1
3/27/16  12:38,52,35.1,53,52
3/27/16  12:00,51.1,34,52,51.1
3/27/16  13:00,54,35.1,49,54
3/27/16  14:00,51.1,35.1,54,51.1
3/27/16  15:00,50,34,54,50
3/27/16  16:00,48,34,58,48
3/27/16  17:00,46.9,34,61,46.9
3/27/16  18:00,45,34,65,45
3/27/16  19:00,45,33.1,63,45
3/28/16  20:00,45,34,65,45
3/28/16  21:00,45,34,65,45
3/28/16  22:22,45,34,65,45
3/28/16  22:00,45,34,65,45
3/28/16  23:00,45,35.1,68,45
3/28/16  00:00,44.1,33.1,65,44.1
3/28/16  01:00,45,34,65,45
3/28/16  02:00,44.1,36,73,44.1
3/28/16  03:34,42.1,37.9,85,42.1
3/28/16  03:00,42.1,37.9,85,42.1
3/28/16  03:57,42.1,37.9,85,42.1
3/28/16  04:00,42.1,39,89,42.1
3/28/16  05:31,42.1,39,89,42.1
3/28/16  05:47,42.8,39.2,87,42.8
3/28/16  05:00,42.1,39,89,42.1
3/28/16  06:07,42.1,39,89,42.1
3/28/16  06:26,42.1,39,89,42.1
3/28/16  06:00,42.1,39,89,42.1
3/28/16  06:58,42.1,39,89,42.1
3/28/16  07:10,42.1,39,89,42.1
3/28/16  07:17,42.1,39,89,42.1
3/28/16  07:28,42.1,39,89,42.1
3/28/16  07:41,43,39,86,43
3/28/16  07:00,43,39.9,89,43
3/28/16  08:24,43,39.9,89,43
3/28/16  08:00,43,39.9,89,43
3/28/16  08:57,44.1,41,89,44.1
3/28/16  09:06,43,41,93,43
3/28/16  09:24,44.1,41,89,44.1
3/28/16  09:48,44.6,41,87,44.6
3/28/16  09:00,44.1,41,89,44.1
3/28/16  10:28,44.1,42.1,93,44.1
3/28/16  10:41,45,41,86,45
3/28/16  10:00,45,42.1,90,45
3/28/16  11:00,45,42.1,90,45
3/28/16  12:00,46.9,43,86,46.9
3/28/16  13:09,46.9,44.1,90,46.9
3/28/16  13:19,46.9,44.1,90,46.9
3/28/16  13:00,46,43,89,46
3/28/16  14:48,48.2,44.6,87,48.2
3/28/16  14:00,48.9,45,86,48.9
3/28/16  15:17,53.1,46,77,53.1
3/28/16  15:00,57,46.9,69,57
3/28/16  16:00,60.1,43,53,60.1
3/28/16  17:00,60.1,35.1,39,60.1
3/28/16  18:00,57,34,42,57
3/28/16  19:00,55.9,34,44,55.9
3/29/16  20:00,55,33.1,43,55
3/29/16  21:00,52,35.1,53,52
3/29/16  22:00,51.1,28.9,43,51.1
3/29/16  23:00,50,28,43,50
3/29/16  00:00,48,28.9,48,48
3/29/16  01:00,46.9,28,48,46.9
3/29/16  02:00,46,27,47,46
3/29/16  03:00,45,28,52,45
3/29/16  04:00,45,28,52,45
3/29/16  05:00,45,27,49,45
3/29/16  06:00,44.1,26.1,49,44.1
3/29/16  07:00,44.1,25,47,44.1
3/29/16  08:00,44.1,21.9,42,44.1
3/29/16  09:00,46,19.9,35,46
3/29/16  10:00,48,18,30,48
3/29/16  11:00,48.9,17.1,28,48.9
3/29/16  12:00,50,14,24,50
3/29/16  13:00,51.1,14,23,51.1
3/29/16  14:00,52,12.9,21,52
3/29/16  15:00,52,12,20,52
3/29/16  16:00,52,10.9,19,52
3/29/16  17:00,50,10,20,50
3/29/16  18:00,48.9,8.1,19,48.9
3/29/16  19:00,48,7,19,48
3/30/16  20:00,46,7,20,46
3/30/16  21:00,44.1,8.1,23,44.1
3/30/16  22:00,43,10,26,43
3/30/16  23:00,41,10.9,29,41
3/30/16  00:00,39.9,10.9,31,39.9
3/30/16  01:00,39,10,30,39
3/30/16  02:00,37.9,12,35,37.9
3/30/16  03:00,37.9,10.9,33,37.9
3/30/16  04:00,37.9,12,35,37.9
3/30/16  05:00,37,12,36,37
3/30/16  06:00,37,12.9,37,37
3/30/16  07:00,37.9,12,35,37.9
3/30/16  08:00,42.1,12.9,31,42.1
3/30/16  09:00,46,14,28,46
3/30/16  10:00,48,12.9,24,48
3/30/16  11:00,52,12.9,21,52
3/30/16  12:00,51.1,10.9,20,51.1
3/30/16  13:00,53.1,12.9,20,53.1
3/30/16  14:00,52,18,26,52
3/30/16  15:00,50,23,35,50
3/30/16  16:00,48,28,46,48
3/30/16  17:00,50,30,46,50
3/30/16  18:00,48.9,32,52,48.9
3/30/16  19:00,48.9,32,52,48.9
3/31/16  20:00,48.9,30.9,50,48.9
3/31/16  21:00,48.9,26.1,41,48.9
3/31/16  22:00,46.9,27,46,46.9
3/31/16  23:00,48.9,26.1,41,48.9
3/31/16  00:00,50,23,35,50
3/31/16  01:00,50,28.9,44,50
3/31/16  02:00,50,33.1,52,50
3/31/16  03:00,50,35.1,57,50
3/31/16  04:00,51.1,37.9,61,51.1
3/31/16  05:00,52,39,61,52
3/31/16  06:00,52,41,66,52
3/31/16  07:00,55,42.1,62,55
3/31/16  08:00,57.9,43,58,57.9
3/31/16  09:00,62.1,44.1,52,62.1
3/31/16  10:00,64.9,44.1,47,64.9
3/31/16  11:00,66.9,44.1,44,66.9
3/31/16  12:00,69.1,45,42,69.1
3/31/16  13:00,70,45,41,70
3/31/16  14:00,72,46,40,72
3/31/16  15:00,72,46,40,72
3/31/16  16:00,68,46,45,68
3/31/16  17:00,66.9,46.9,49,66.9
3/31/16  18:00,64.9,46.9,52,64.9
3/31/16  19:00,64,48,56,64
4/01/16  20:00,64,48.9,58,64
4/01/16  21:00,62.1,50,65,62.1
4/01/16  22:00,62.1,53.1,72,62.1
4/01/16  23:00,64,55,73,64
4/01/16  00:00,64,55.9,75,64
4/01/16  01:00,64.9,57,75,64.9
4/01/16  02:00,66,57,73,66
4/01/16  03:00,66,57.9,75,66
4/01/16  04:00,66.9,57.9,73,66.9
4/01/16  05:24,66,57.9,75,66
4/01/16  05:49,64.4,55.4,73,64.4
4/01/16  05:00,64,55.9,75,64
4/01/16  13:00,72,57.9,61,72
4/01/16  14:00,75,57,53,75
4/01/16  15:00,78.1,55.9,46,78.1
4/01/16  16:00,78.1,55,45,78.1
4/01/16  17:00,77,54,45,77
4/01/16  18:00,71.1,55.9,59,71.1
4/01/16  19:00,66,57.9,75,66
4/02/16  20:00,69.1,57,65,69.1
4/02/16  21:00,69.1,55.9,63,69.1
4/02/16  22:00,69.8,50,49,69.8
4/02/16  23:00,62.1,43,50,62.1
4/02/16  00:00,61,42.1,50,61
4/02/16  01:00,60.1,39.9,47,60.1
4/02/16  02:00,57.9,42.1,56,57.9
4/02/16  03:00,55.9,42.1,60,55.9
4/02/16  04:00,54,44.1,69,54
4/02/16  05:00,54,44.1,69,54
4/02/16  07:00,54,43,66,54
4/02/16  08:00,54,44.1,69,54
4/02/16  08:01,54,43,66,54
4/02/16  08:02,54,43,66,54
4/02/16  08:04,54,43,66,54
4/02/16  08:06,54,43,66,54
4/02/16  08:22,54,43,66,54
4/02/16  08:24,54,43,66,54
4/02/16  08:26,54,43,66,54
4/02/16  08:00,52,45,77,52
4/02/16  09:00,50,44.1,80,50
4/02/16  10:00,48.9,43,80,48.9
4/02/16  11:00,51.1,45,80,51.1
4/02/16  12:00,51.1,42.1,71,51.1
4/02/16  13:00,52,37.9,59,52
4/02/16  14:00,55,39,55,55
4/02/16  15:00,54,39.9,59,54
4/02/16  16:00,55,37,51,55
4/02/16  17:00,55,37.9,53,55
4/02/16  18:00,52,43,71,52
4/02/16  19:00,50,43,77,50
4/03/16  20:00,50,44.1,80,50
4/03/16  21:00,51.1,43,74,51.1
4/03/16  00:00,50,44.1,80,50
