DateTime,Temperature,DewPoint,Humidity
5/19/2016 19:00,60.1,39.9,47
5/20/2016 20:00,57.9,42.1,56
5/20/2016 21:00,57,43,59
5/20/2016 22:00,57,45,64
5/20/2016 23:00,59,42.1,53
5/20/2016 0:00,59,39,48
5/20/2016 1:00,57.9,37,46
5/20/2016 2:00,57.9,37,46
5/20/2016 3:00,57.9,36,44
5/20/2016 4:00,54,39,57
5/20/2016 5:00,54,37,53
5/20/2016 6:00,55,37.9,53
5/20/2016 7:00,57,39.9,53
5/20/2016 8:00,59,39.9,49
5/20/2016 9:00,64,39,40
5/20/2016 10:00,66.9,41,39
5/20/2016 11:00,70,39.9,33
5/20/2016 12:00,73.9,39,28
5/20/2016 13:00,75,37,25
5/20/2016 14:00,75,37.9,26
5/20/2016 15:00,75,37.9,26
5/20/2016 16:00,75,37.9,26
5/20/2016 17:00,71.1,39.9,32
5/20/2016 18:00,68,39.9,36
5/20/2016 19:00,66,39.9,38
5/21/2016 20:00,64.9,39.9,40
5/21/2016 21:00,64,39,40
5/21/2016 22:00,64,37.9,38
5/21/2016 23:00,63,39,41
5/21/2016 0:00,62.1,37.9,41
5/21/2016 1:00,61,37.9,42
5/21/2016 2:00,59,39.9,49
5/21/2016 3:00,59,39,48
5/21/2016 4:00,57.9,37.9,47
5/21/2016 5:00,57,41,55
5/21/2016 6:00,59,45,60
5/21/2016 7:00,62.1,44.1,52
5/21/2016 8:00,62.1,43,50
5/21/2016 9:00,62.1,44.1,52
5/21/2016 10:00,63,46.9,56
5/21/2016 11:00,64,43,46
5/21/2016 12:00,66,41,40
5/21/2016 13:00,64,37.9,38
5/21/2016 14:00,63,39,41
5/21/2016 15:00,63,39,41
5/21/2016 16:00,63,39,41
5/21/2016 17:00,63,41,45
5/21/2016 18:00,59,45,60
5/21/2016 19:00,55.9,52,87
5/22/2016 20:00,55,51.1,86
5/22/2016 21:00,55.9,48.9,77
5/22/2016 22:00,55.9,48,75
5/22/2016 23:00,55.9,48.9,77
5/22/2016 0:00,54,48.9,83
5/22/2016 1:00,54,46.9,77
5/22/2016 2:00,54,48.9,83
5/22/2016 3:00,54,46.9,77
5/22/2016 4:00,53.1,48.9,86
5/22/2016 5:00,52,48,86
5/22/2016 6:20,52,48.9,89
5/22/2016 6:32,53.1,48.9,86
5/22/2016 6:00,53.1,48.9,86
5/22/2016 7:00,54,48,80
5/22/2016 8:00,57.9,52,81
5/22/2016 9:00,59,48,67
5/22/2016 10:00,62.1,46.9,58
5/22/2016 11:00,66,45,47
5/22/2016 12:00,68,46,45
5/22/2016 13:00,68,41,37
5/22/2016 14:00,69.1,46,44
5/22/2016 15:00,69.1,46,44
5/22/2016 16:00,66.9,50,54
5/22/2016 17:00,66,50,56
5/22/2016 18:00,66,50,56
5/22/2016 19:00,64.9,48,54
5/23/2016 20:00,63,48,58
5/23/2016 21:00,63,48.9,60
5/23/2016 22:00,61,51.1,70
5/23/2016 23:00,59,51.1,75
5/23/2016 0:00,57.9,51.1,78
5/23/2016 1:00,57.9,51.1,78
5/23/2016 2:00,57,50,77
5/23/2016 3:00,57,50,77
5/23/2016 4:00,57,51.1,81
5/23/2016 5:00,55.9,51.1,84
5/23/2016 6:00,57.9,52,81
5/23/2016 7:00,61,52,72
5/23/2016 8:00,64,51.1,63
5/23/2016 9:00,66,50,56
5/23/2016 10:00,70,51.1,51
5/23/2016 11:00,73.9,51.1,45
5/23/2016 12:00,75.9,51.1,42
5/23/2016 13:00,77,50,39
5/23/2016 14:00,75,51.1,43
5/23/2016 15:00,73.9,51.1,45
5/23/2016 16:00,72,50,46
5/23/2016 17:00,64,53.1,67
5/23/2016 18:00,62.1,51.1,67
5/23/2016 19:00,63,46.9,56
5/24/2016 20:00,64,43,46
5/24/2016 21:00,64,44.1,48
5/24/2016 22:00,63,45,52
5/24/2016 23:00,63,46,54
5/24/2016 0:00,62.1,48,60
5/24/2016 1:00,63,48,58
5/24/2016 2:00,57.9,53.1,84
5/24/2016 3:00,59,54,83
5/24/2016 4:00,57.9,55.9,93
5/24/2016 5:00,57.9,55.9,93
5/24/2016 6:00,59,55.9,90
5/24/2016 7:46,59,55.4,88
5/24/2016 7:00,59,55.9,90
5/24/2016 8:00,60.1,57,90
5/24/2016 9:00,61,57.9,90
5/24/2016 10:00,63,57.9,84
5/24/2016 11:00,64,55.9,75
5/24/2016 12:00,66,57.9,75
5/24/2016 13:00,70,57.9,65
5/24/2016 14:00,73,53.1,49
5/24/2016 15:00,71.1,51.1,49
5/24/2016 16:00,70,48.9,47
5/24/2016 17:00,68,51.1,55
5/24/2016 18:00,69.1,48.9,49
5/24/2016 19:00,68,50,52
5/25/2016 20:00,69.1,48.9,49
5/25/2016 21:00,66.9,50,54
5/25/2016 22:00,66,50,56
5/25/2016 23:00,64,51.1,63
5/25/2016 0:00,64,50,60
5/25/2016 1:00,64,50,60
5/25/2016 2:00,63,50,63
5/25/2016 3:00,63,50,63
5/25/2016 4:00,61,51.1,70
5/25/2016 5:00,62.1,50,65
5/25/2016 6:00,64,50,60
5/25/2016 7:00,66,48.9,54
5/25/2016 8:00,70,48,46
5/25/2016 9:00,73,48,41
5/25/2016 10:00,78.1,46,32
5/25/2016 11:00,82.9,50,32
5/25/2016 12:00,84.9,45,25
5/25/2016 13:00,86,46.9,26
5/25/2016 14:00,87.1,41,20
5/25/2016 15:00,86,43,22
5/25/2016 16:00,86,44.1,23
5/25/2016 17:00,84.9,44.1,24
5/25/2016 18:00,82.9,43,24
5/25/2016 19:00,82.9,42.1,24
5/26/2016 20:00,80.1,42.1,26
5/26/2016 21:00,80.1,44.1,28
5/26/2016 22:00,78.1,46,32
5/26/2016 23:00,77,46,33
5/26/2016 0:00,75,46.9,37
5/26/2016 1:00,73.9,46.9,38
5/26/2016 2:00,73,46.9,39
5/26/2016 3:00,73,48,41
5/26/2016 4:00,72,48,43
5/26/2016 5:00,70,48.9,47
5/26/2016 6:00,71.1,51.1,49
5/26/2016 7:00,73.9,51.1,45
5/26/2016 8:00,75.9,50,40
5/26/2016 9:00,78.1,51.1,39
5/26/2016 10:00,82.9,52,34
5/26/2016 11:00,86,55,35
5/26/2016 12:00,88,52,29
5/26/2016 13:00,89.1,48,24
5/26/2016 14:00,88,51.1,28
5/26/2016 15:00,87.1,52,30
5/26/2016 16:00,84.9,50,30
5/26/2016 17:00,82.9,46.9,28
5/26/2016 18:00,82.9,44.1,25
5/26/2016 19:00,81,41,24
5/27/2016 20:00,78.1,48.9,36
5/27/2016 21:00,75.9,50,40
5/27/2016 22:00,75.9,52,43
5/27/2016 23:00,75.9,51.1,42
5/27/2016 0:00,75.9,52,43
5/27/2016 1:00,75,54,48
5/27/2016 2:00,73.9,54,50
5/27/2016 3:00,73.9,55.9,53
5/27/2016 4:00,73.9,57,55
5/27/2016 5:00,73.9,57.9,57
5/27/2016 6:00,75,61,62
5/27/2016 7:00,75,61,62
5/27/2016 8:00,75.9,61,60
5/27/2016 9:00,79,62.1,56
5/27/2016 10:00,82,62.1,51
5/27/2016 11:00,84,63,49
5/27/2016 12:00,86,64,48
5/27/2016 13:00,84.9,64,49
5/27/2016 14:00,82,63,52
5/27/2016 15:00,79,62.1,56
5/27/2016 16:00,79,62.1,56
5/27/2016 17:00,81,62.1,52
5/27/2016 18:00,80.1,63,56
5/27/2016 19:00,78.1,63,60
5/28/2016 20:00,78.1,63,60
5/28/2016 21:00,78.1,63,60
5/28/2016 22:00,77,63,62
5/28/2016 23:00,75.9,63,64
5/28/2016 0:00,75,63,66
5/28/2016 1:00,75,61,62
5/28/2016 2:00,73,60.1,64
5/28/2016 3:00,72,59,64
5/28/2016 4:00,71.1,57.9,63
5/28/2016 5:00,71.1,57.9,63
5/28/2016 6:00,72,57.9,61
5/28/2016 7:00,73,59,61
5/28/2016 8:00,75.9,60.1,58
5/28/2016 9:00,78.1,63,60
5/28/2016 10:00,82.9,64,53
5/28/2016 11:00,87.1,66,49
5/28/2016 12:00,89.1,64.9,45
5/28/2016 13:00,90,66,45
5/28/2016 14:00,90,66,45
5/28/2016 15:00,88,64.9,46
5/28/2016 16:00,88,64,45
5/28/2016 17:00,86,64.9,49
5/28/2016 18:00,82.9,64.9,54
5/28/2016 19:00,82,64.9,56
5/29/2016 20:00,81,64,56
5/29/2016 21:00,80.1,63,56
5/29/2016 22:00,80.1,64,58
5/29/2016 23:00,78.1,62.1,58
5/29/2016 0:00,77,57,50
5/29/2016 1:00,75.9,55.9,50
5/29/2016 2:00,75,55,50
5/29/2016 3:00,73.9,55,52
5/29/2016 4:00,73,54,51
5/29/2016 5:00,72,54,53
5/29/2016 6:00,73,55.9,55
5/29/2016 7:00,73.9,57,55
5/29/2016 8:00,77,57,50
5/29/2016 9:00,79,57.9,48
5/29/2016 10:00,82,60.1,47
5/29/2016 11:00,84,59,43
5/29/2016 12:00,86,59,40
5/29/2016 13:00,84.9,61,44
5/29/2016 14:00,82,54,38
5/29/2016 15:00,79,61,54
5/29/2016 16:00,77,63,62
5/29/2016 17:00,75.9,64,67
5/29/2016 18:00,75.9,64,67
5/29/2016 19:00,73.9,64,71
5/30/2016 20:00,73,64,73
5/30/2016 21:00,72,63,73
5/30/2016 22:00,71.1,63,75
5/30/2016 23:00,71.1,64.9,81
5/30/2016 0:00,71.1,66,84
5/30/2016 1:30,70,66.9,90
5/30/2016 1:34,70,66.9,90
5/30/2016 1:00,69.1,66.9,93
5/30/2016 1:55,69.1,68,96
5/30/2016 2:08,70,68,93
5/30/2016 2:18,70,68,93
5/30/2016 2:30,70,69.1,97
5/30/2016 2:38,70,69.1,97
5/30/2016 2:00,70,69.1,97
5/30/2016 3:24,70,68,93
5/30/2016 3:43,71.1,68,90
5/30/2016 3:00,70,69.1,97
5/30/2016 3:56,70,69.1,97
5/30/2016 4:16,70,69.1,97
5/30/2016 4:24,70,68,93
5/30/2016 4:41,70,68,93
5/30/2016 4:00,70,68,93
5/30/2016 5:07,70,68,93
5/30/2016 5:16,70,68,93
5/30/2016 5:39,70,68,93
5/30/2016 5:00,70,68,93
5/30/2016 6:16,70,68,93
5/30/2016 6:30,70,68,93
5/30/2016 6:00,70,68,93
5/30/2016 7:18,70,68,93
5/30/2016 7:24,70,68,93
5/30/2016 7:27,70,68,93
5/30/2016 7:32,70,68,93
5/30/2016 7:35,70,68,93
5/30/2016 7:00,68,66,93
5/30/2016 8:00,69.1,66.9,93
5/30/2016 9:00,69.1,66,90
5/30/2016 10:25,71.1,66.9,87
5/30/2016 10:00,72,66.9,84
5/30/2016 11:03,73,68,84
5/30/2016 11:00,75.9,66.9,74
5/30/2016 12:00,78.1,68,71
5/30/2016 13:00,79,66,64
5/30/2016 14:00,79,66.9,66
5/30/2016 15:34,77,66.9,71
5/30/2016 15:41,77,66.9,71
5/30/2016 15:00,77,68,74
5/30/2016 16:00,77,66.9,71
5/30/2016 17:00,75.9,66,71
5/30/2016 18:00,75.9,66.9,74
5/30/2016 19:46,75.2,68,78
5/30/2016 19:00,75.9,68,76
5/31/2016 20:23,75,68,79
5/31/2016 20:00,75,68,79
5/31/2016 21:00,73.9,66.9,79
5/31/2016 22:42,73,66.9,81
5/31/2016 22:00,73,66.9,81
5/31/2016 23:07,73,66,79
5/31/2016 23:29,73,66,79
5/31/2016 23:00,73,66,79
5/31/2016 0:04,72,66,81
5/31/2016 0:00,72,66,81
5/31/2016 1:03,72,66,81
5/31/2016 1:00,73,66,79
5/31/2016 2:00,72,66,81
5/31/2016 3:19,72,66,81
5/31/2016 3:00,72,66,81
5/31/2016 4:00,72,66,81
5/31/2016 5:00,72,66.9,84
5/31/2016 6:00,72,66.9,84
5/31/2016 7:00,73,66,79
5/31/2016 8:00,73.9,64.9,73
5/31/2016 9:00,75.9,61,60
5/31/2016 10:00,78.1,61,56
5/31/2016 11:00,81,61,50
5/31/2016 12:00,82,61,49
5/31/2016 13:00,84.9,60.1,43
5/31/2016 14:00,82.9,64,53
5/31/2016 15:00,80.1,61,52
5/31/2016 16:00,80.1,59,48
5/31/2016 17:00,78.1,59,52
5/31/2016 18:00,78.1,60.1,54
5/31/2016 19:00,75,63,66
6/1/2016 20:00,73.9,62.1,66
6/1/2016 21:00,73.9,63,68
6/1/2016 22:00,73.9,64,71
6/1/2016 23:00,73.9,64.9,73
6/1/2016 0:00,73,64.9,76
6/1/2016 1:00,72,64.9,78
6/1/2016 2:00,70,62.1,76
6/1/2016 3:00,71.1,53.1,53
6/1/2016 4:00,71.1,50,47
6/1/2016 5:00,70,52,53
6/1/2016 6:00,72,48,43
6/1/2016 7:00,73,50,44
6/1/2016 8:00,75,48.9,40
6/1/2016 9:00,77,48,36
6/1/2016 10:00,77,48,36
6/1/2016 11:00,79,48,34
6/1/2016 12:00,80.1,50,35
6/1/2016 13:00,80.1,50,35
6/1/2016 14:00,82,50,33
6/1/2016 15:00,81,48,31
6/1/2016 16:00,80.1,54,40
6/1/2016 17:00,78.1,54,43
6/1/2016 18:00,75.9,54,46
6/1/2016 19:00,75,53.1,46
6/2/2016 20:00,71.1,52,51
6/2/2016 21:00,70,52,53
6/2/2016 22:00,68,52,56
6/2/2016 23:00,66.9,53.1,61
6/2/2016 0:00,66,52,60
6/2/2016 1:00,64.9,53.1,65
6/2/2016 2:00,64,55,73
6/2/2016 3:00,63,55,75
6/2/2016 4:00,63,55,75
6/2/2016 5:00,63,55,75
6/2/2016 6:00,63,55.9,78
6/2/2016 7:00,64,55.9,75
6/2/2016 8:00,66,55.9,70
6/2/2016 9:00,66.9,55.9,68
6/2/2016 10:00,69.1,57,65
6/2/2016 11:00,71.1,57,61
6/2/2016 12:00,75,57.9,55
6/2/2016 13:00,75.9,57.9,54
6/2/2016 14:00,75,57.9,55
6/2/2016 15:00,73.9,59,59
6/2/2016 16:00,73.9,59,59
6/2/2016 17:00,72,60.1,66
6/2/2016 18:00,69.1,59,70
6/2/2016 19:00,66,59,78
6/3/2016 20:04,64.9,57.9,78
6/3/2016 20:00,64.9,57.9,78
6/3/2016 21:00,64,57.9,80
6/3/2016 22:00,64,57.9,80
6/3/2016 23:27,64.9,57.9,78
6/3/2016 23:00,64.9,57.9,78
6/3/2016 0:00,64.9,57.9,78
6/3/2016 1:00,64,57,78
6/3/2016 2:00,64,57,78
6/3/2016 3:00,64,57.9,80
6/3/2016 4:00,64.9,57.9,78
6/3/2016 5:00,64,57.9,80
6/3/2016 6:40,64,57.9,80
6/3/2016 6:00,64,57.9,80
6/3/2016 7:00,64,59,84
6/3/2016 8:06,64,59,84
6/3/2016 8:23,63,57.9,84
6/3/2016 8:00,63,59,87
6/3/2016 8:59,63,60.1,90
6/3/2016 9:19,64,60.1,87
6/3/2016 9:27,64,61,90
6/3/2016 9:42,64,61,90
6/3/2016 9:00,64,61,90
6/3/2016 10:00,64.9,62.1,90
6/3/2016 11:00,66,62.1,87
6/3/2016 12:00,66,62.1,87
6/3/2016 13:48,66.2,62.6,88
6/3/2016 13:00,66.9,62.1,84
6/3/2016 14:00,68,61,78
6/3/2016 15:00,66.9,62.1,84
6/3/2016 16:00,69.1,62.1,78
6/3/2016 17:00,70,61,73
6/3/2016 18:26,69.1,62.1,78
6/3/2016 18:34,69.1,62.1,78
6/3/2016 18:00,70,62.1,76
6/3/2016 19:00,69.1,61,75
6/4/2016 20:00,68,61,78
6/4/2016 21:35,69.1,61,75
6/4/2016 21:00,68,62.1,81
6/4/2016 22:01,69.1,62.1,78
6/4/2016 22:00,68,62.1,81
6/4/2016 23:00,66.9,60.1,79
6/4/2016 0:00,66.9,60.1,79
6/4/2016 1:00,66.9,61,81
6/4/2016 2:00,68,62.1,81
6/4/2016 3:00,68,62.1,81
6/4/2016 4:00,66.9,62.1,84
6/4/2016 5:00,68,63,84
6/4/2016 6:40,68,64,87
6/4/2016 6:00,69.1,64,84
6/4/2016 7:00,70,64,81
6/4/2016 8:17,71.1,64,78
6/4/2016 8:24,72,64,76
6/4/2016 8:00,72,64,76
6/4/2016 9:00,73.9,64,71
6/4/2016 10:00,75,64.9,71
6/4/2016 11:00,78.1,66,66
6/4/2016 12:00,80.1,64,58
6/4/2016 13:00,82,64.9,56
6/4/2016 14:00,80.1,64,58
6/4/2016 15:00,82.9,64.9,54
6/4/2016 16:00,79,64,60
6/4/2016 17:00,75.9,63,64
6/4/2016 18:00,75,64,69
6/4/2016 19:04,72,64.9,78
6/4/2016 19:15,70,66.9,90
6/4/2016 19:25,70,66.9,90
6/4/2016 19:48,69.8,66.2,88
6/4/2016 19:00,69.1,66.9,93
6/5/2016 20:00,69.1,66.9,93
6/5/2016 20:47,68,66.2,94
6/5/2016 20:00,66.9,64.9,93
6/5/2016 21:00,68,64.9,90
6/5/2016 22:00,66,63,90
6/5/2016 23:00,66.9,64,90
6/5/2016 0:00,66.9,63,87
6/5/2016 1:00,66,63,90
6/5/2016 2:00,66.9,61,81
6/5/2016 3:00,66.9,60.1,79
6/5/2016 4:00,66,61,84
6/5/2016 5:00,66,60.1,81
6/5/2016 6:00,66,62.1,87
6/5/2016 7:30,66,62.1,87
6/5/2016 7:00,66.9,62.1,84
6/5/2016 7:58,66.9,62.1,84
6/5/2016 8:47,66.2,62.6,88
6/5/2016 8:00,66,63,90
6/5/2016 9:02,66,63,90
6/5/2016 9:00,66.9,63,87
6/5/2016 10:00,66.9,63,87
6/5/2016 10:00,68,62.1,81
6/5/2016 11:16,66,63,90
6/5/2016 11:20,66,63,90
6/5/2016 11:32,64.9,63,93
6/5/2016 11:42,64.9,63,93
6/5/2016 11:46,64.4,62.6,94
6/5/2016 11:00,64.9,63,93
6/5/2016 12:00,64.9,63,93
6/5/2016 12:08,64.9,63,93
6/5/2016 12:29,66,64,93
6/5/2016 12:00,66.9,64.9,93
6/5/2016 12:56,66.9,64.9,93
6/5/2016 13:05,66.9,64.9,93
6/5/2016 13:00,68,66,93
6/5/2016 14:28,69.1,66.9,93
6/5/2016 14:00,70,66.9,90
6/5/2016 14:59,70,66.9,90
6/5/2016 15:00,70,66.9,90
6/5/2016 16:30,70,66.9,90
6/5/2016 16:00,70,66.9,90
6/5/2016 17:00,70,66.9,90
6/5/2016 18:35,70,66.9,90
6/5/2016 18:47,66.2,64.4,94
6/5/2016 18:00,66,64,93
6/5/2016 18:56,66,64,93
6/5/2016 19:02,66,64,93
6/5/2016 19:00,66,64,93
6/6/2016 20:00,66,64,93
6/6/2016 21:00,66.9,64,90
6/6/2016 22:00,66,64,93
6/6/2016 23:47,66.2,62.6,88
6/6/2016 23:00,66,63,90
6/6/2016 0:00,66,63,90
6/6/2016 1:12,66,63,90
6/6/2016 1:00,66,64,93
6/6/2016 2:00,66,64,93
6/6/2016 3:00,66,64,93
6/6/2016 4:00,66,64,93
6/6/2016 5:04,66.9,64,90
6/6/2016 5:00,66,64,93
6/6/2016 6:11,66.9,64,90
6/6/2016 6:00,66.9,64,90
6/6/2016 7:00,69.1,64,84
6/6/2016 8:00,71.1,61,70
6/6/2016 9:00,72,61,68
6/6/2016 10:00,75,55.9,51
6/6/2016 11:00,78.1,55.9,46
6/6/2016 12:00,80.1,55,42
6/6/2016 13:00,81,55.9,42
6/6/2016 14:00,82,55.9,41
6/6/2016 15:00,82,55.9,41
6/6/2016 16:00,82,55,39
6/6/2016 17:00,81,55.9,42
6/6/2016 18:00,80.1,55.9,43
6/6/2016 19:00,81,54,39
6/7/2016 20:00,79,55,44
6/7/2016 21:00,78.1,57.9,50
6/7/2016 22:00,78.1,57.9,50
6/7/2016 23:00,77,57.9,52
6/7/2016 0:00,75.9,59,56
6/7/2016 1:00,73.9,60.1,62
6/7/2016 2:00,73.9,61,64
6/7/2016 3:00,73,61,66
6/7/2016 4:00,72,62.1,71
6/7/2016 5:00,72,62.1,71
6/7/2016 6:00,71.1,61,70
6/7/2016 7:00,73,59,61
6/7/2016 8:00,75,57.9,55
6/7/2016 9:00,75.9,57,52
6/7/2016 10:00,79,57.9,48
6/7/2016 11:00,81,57,44
6/7/2016 12:00,82.9,51.1,33
6/7/2016 13:00,82.9,51.1,33
6/7/2016 14:00,84,48.9,29
6/7/2016 15:00,78.1,46.9,33
6/7/2016 16:00,73.9,53.1,48
6/7/2016 17:00,75.9,51.1,42
6/7/2016 18:00,75,48.9,40
6/7/2016 19:00,73,50,44
6/8/2016 20:00,72,51.1,48
6/8/2016 21:00,70,51.1,51
6/8/2016 22:00,68,46.9,47
6/8/2016 23:00,64.9,46.9,52
6/8/2016 0:00,64,48,56
6/8/2016 1:00,64,48,56
6/8/2016 2:00,63,46.9,56
6/8/2016 3:00,62.1,46.9,58
6/8/2016 4:00,61,46.9,60
6/8/2016 5:00,60.1,46.9,62
6/8/2016 6:00,61,46.9,60
6/8/2016 7:00,61,46.9,60
6/8/2016 8:00,63,48,58
6/8/2016 9:00,64,44.1,48
6/8/2016 10:00,66,45,47
6/8/2016 11:00,64.9,45,48
6/8/2016 12:00,57.9,51.1,78
6/8/2016 13:15,55.9,53.1,90
6/8/2016 13:20,55.9,53.1,90
6/8/2016 13:44,55,53.1,93
6/8/2016 13:00,54,52,93
6/8/2016 13:58,53.1,50,89
6/8/2016 14:09,53.1,50,89
6/8/2016 14:00,52,48.9,89
6/8/2016 15:00,54,50,86
6/8/2016 16:00,55,51.1,86
6/8/2016 17:31,57.9,48,70
6/8/2016 17:00,59,46.9,64
6/8/2016 18:00,61,46,58
6/8/2016 19:00,62.1,39.9,44
6/9/2016 20:00,61,41,48
6/9/2016 21:00,60.1,42.1,51
6/9/2016 22:00,60.1,42.1,51
6/9/2016 23:00,59,41,51
6/9/2016 0:00,57.9,42.1,56
6/9/2016 1:00,57,41,55
6/9/2016 2:00,55.9,42.1,60
6/9/2016 3:00,55.9,39.9,55
6/9/2016 4:00,55,39.9,57
6/9/2016 5:00,54,39.9,59
6/9/2016 6:00,54,39.9,59
6/9/2016 7:00,55,39,55
6/9/2016 8:35,55.9,39,53
6/9/2016 8:00,57,39,51
6/9/2016 9:00,59,37.9,46
6/9/2016 10:00,62.1,39,43
6/9/2016 11:00,64.9,37.9,37
6/9/2016 12:48,66.2,35.6,32
6/9/2016 12:00,66.9,37,33
6/9/2016 13:00,66.9,37.9,34
6/9/2016 14:35,69.1,37.9,32
6/9/2016 14:00,69.1,37.9,32
6/9/2016 15:47,69.8,37.4,31
6/9/2016 15:00,70,37.9,31
6/9/2016 16:00,71.1,35.1,27
6/9/2016 17:10,71.1,36,28
6/9/2016 17:00,71.1,35.1,27
6/9/2016 18:00,70,34,27
6/9/2016 19:00,69.1,36,30
6/10/2016 20:00,66.9,36,32
6/10/2016 21:14,66.9,36,32
6/10/2016 21:00,66,34,30
6/10/2016 22:00,64,35.1,34
6/10/2016 23:00,63,36,37
6/10/2016 0:00,62.1,35.1,37
6/10/2016 1:00,61,34,36
6/10/2016 2:00,61,35.1,38
6/10/2016 3:40,59,36,42
6/10/2016 3:00,59,35.1,41
6/10/2016 4:00,57.9,36,44
6/10/2016 5:00,57,37,47
6/10/2016 6:00,57,37.9,49
6/10/2016 7:13,57.9,37.9,47
6/10/2016 7:00,59,37.9,46
6/10/2016 8:00,62.1,37,39
6/10/2016 9:00,64,36,35
6/10/2016 10:00,66,37,34
6/10/2016 11:00,69.1,37,31
6/10/2016 12:00,72,37.9,29
6/10/2016 13:00,73,36,26
6/10/2016 14:00,73.9,37.9,27
6/10/2016 15:00,75.9,37.9,25
6/10/2016 16:43,75.9,37,24
6/10/2016 16:00,75.9,36,23
6/10/2016 17:39,75.9,37,24
6/10/2016 17:00,75.9,35.1,23
6/10/2016 18:00,75,35.1,23
6/10/2016 19:00,73,37,27
6/11/2016 20:00,72,37.9,29
6/11/2016 21:00,70,37.9,31
6/11/2016 22:00,68,37.9,33
6/11/2016 23:00,66,37.9,36
6/11/2016 0:00,63,41,45
6/11/2016 1:15,63,39,41
6/11/2016 1:00,63,37.9,40
6/11/2016 2:00,62.1,39,43
6/11/2016 3:00,61,42.1,50
6/11/2016 4:00,61,43,52
6/11/2016 5:00,60.1,44.1,55
6/11/2016 6:00,63,50,63
6/11/2016 7:00,68,48.9,50
6/11/2016 8:00,70,46,42
6/11/2016 9:00,71.1,50,47
6/11/2016 10:00,73,54,51
6/11/2016 11:00,75.9,57.9,54
6/11/2016 12:00,77,59,54
6/11/2016 13:00,80.1,64,58
6/11/2016 14:00,82,64.9,56
6/11/2016 15:00,82,64.9,56
6/11/2016 16:00,84.9,64.9,51
6/11/2016 17:00,86,66,51
6/11/2016 18:00,87.1,66,49
6/11/2016 19:00,84.9,66,53
6/12/2016 20:00,84.9,66,53
6/12/2016 21:00,86,66,51
6/12/2016 22:00,84,64.9,53
6/12/2016 23:00,81,64.9,58
6/12/2016 0:00,82,64.9,56
6/12/2016 1:00,79,63,58
6/12/2016 2:00,79,62.1,56
6/12/2016 3:00,79,64,60
6/12/2016 4:00,78.1,64,62
6/12/2016 5:14,78.1,64,62
6/12/2016 5:20,78.1,64,62
6/12/2016 5:00,78.1,64,62
6/12/2016 6:04,78.1,64,62
6/12/2016 6:11,78.1,64,62
6/12/2016 6:00,78.1,64.9,64
6/12/2016 7:00,79,64.9,62
6/12/2016 8:00,81,64,56
6/12/2016 9:00,81,57,44
6/12/2016 10:00,82,39,22
6/12/2016 11:00,82,43,25
6/12/2016 12:00,82,42.1,24
6/12/2016 13:00,82,43,25
6/12/2016 14:00,80.1,45,29
6/12/2016 15:00,78.1,46,32
6/12/2016 16:19,78.1,46.9,33
6/12/2016 16:34,77,45,32
6/12/2016 16:00,75.9,46,35
6/12/2016 17:00,73,45,37
6/12/2016 18:00,71.1,46,41
6/12/2016 19:00,69.1,44.1,40
6/13/2016 20:00,66.9,44.1,44
6/13/2016 21:00,64.9,44.1,47
6/13/2016 22:00,64,44.1,48
6/13/2016 23:00,63,44.1,50
6/13/2016 0:00,62.1,43,50
6/13/2016 1:00,61,44.1,54
6/13/2016 2:00,60.1,43,53
6/13/2016 3:00,59,43,55
6/13/2016 4:00,57.9,43,58
6/13/2016 5:00,57,43,59
6/13/2016 6:00,57.9,44.1,60
6/13/2016 7:00,59,45,60
6/13/2016 8:00,61,46,58
6/13/2016 9:00,63,46.9,56
6/13/2016 10:00,66.9,46.9,49
6/13/2016 11:00,68,48,49
6/13/2016 12:00,69.1,46.9,45
6/13/2016 13:00,73.9,50,43
6/13/2016 14:00,71.1,46.9,42
6/13/2016 15:00,72,46.9,41
6/13/2016 16:00,71.1,48,44
6/13/2016 17:00,71.1,50,47
6/13/2016 18:00,69.1,48,47
6/13/2016 19:00,68,48,49
6/14/2016 20:00,66,48,52
6/14/2016 21:00,66,46.9,50
6/14/2016 22:00,64.9,46.9,52
6/14/2016 23:00,64.9,48,54
6/14/2016 0:00,64,46.9,54
6/14/2016 1:00,64,48,56
6/14/2016 2:00,62.1,46.9,58
6/14/2016 3:00,61,46.9,60
6/14/2016 4:00,60.1,46,60
6/14/2016 5:00,59,46.9,64
6/14/2016 6:00,59,46.9,64
6/14/2016 7:00,60.1,46,60
6/14/2016 8:00,62.1,44.1,52
6/14/2016 9:00,64,42.1,45
6/14/2016 10:00,68,42.1,39
6/14/2016 11:00,71.1,42.1,35
6/14/2016 12:00,73.9,41,30
6/14/2016 13:00,75.9,43,31
6/14/2016 14:00,77,43,30
6/14/2016 15:00,79,43,28
6/14/2016 16:00,78.1,44.1,30
6/14/2016 17:00,78.1,42.1,28
6/14/2016 18:00,77,45,32
6/14/2016 19:00,75.9,44.1,32
6/15/2016 20:00,75,44.1,33
6/15/2016 21:00,73.9,45,35
6/15/2016 22:00,71.1,45,39
6/15/2016 23:00,70,46,42
6/15/2016 0:00,66.9,46.9,49
6/15/2016 1:00,66.9,46,47
6/15/2016 2:00,66,46,48
6/15/2016 3:00,66.9,45,45
6/15/2016 4:00,64,46,52
